"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
593,38,19,"set_1","inverse","base_rev","base",3,"fribble_first",0,1,1,1905931,"order_593.csv"
594,38,19,"set_1","inverse","base_rev","base",3,"fractal_first",0,1,1,1905941,"order_594.csv"
595,38,19,"set_1","inverse","base_rev","base",3,"fribble_first",1,1,1,1905951,"order_595.csv"
596,38,19,"set_1","inverse","base_rev","base",3,"fractal_first",1,1,1,1905961,"order_596.csv"
597,38,19,"set_1","inverse","base_rev","base",3,"fribble_first",0,2,1,1905972,"order_597.csv"
598,38,19,"set_1","inverse","base_rev","base",3,"fractal_first",0,2,1,1905982,"order_598.csv"
599,38,19,"set_1","inverse","base_rev","base",3,"fribble_first",1,2,1,1905992,"order_599.csv"
600,38,19,"set_1","inverse","base_rev","base",3,"fractal_first",1,2,1,1906002,"order_600.csv"
601,38,19,"set_1","inverse","base_rev","base",3,"fribble_first",0,1,2,1906011,"order_601.csv"
602,38,19,"set_1","inverse","base_rev","base",3,"fractal_first",0,1,2,1906021,"order_602.csv"
603,38,19,"set_1","inverse","base_rev","base",3,"fribble_first",1,1,2,1906031,"order_603.csv"
604,38,19,"set_1","inverse","base_rev","base",3,"fractal_first",1,1,2,1906041,"order_604.csv"
605,38,19,"set_1","inverse","base_rev","base",3,"fribble_first",0,2,2,1906052,"order_605.csv"
606,38,19,"set_1","inverse","base_rev","base",3,"fractal_first",0,2,2,1906062,"order_606.csv"
607,38,19,"set_1","inverse","base_rev","base",3,"fribble_first",1,2,2,1906072,"order_607.csv"
608,38,19,"set_1","inverse","base_rev","base",3,"fractal_first",1,2,2,1906082,"order_608.csv"
