trial_number,familiar_stimulus,novel_stimulus,familiar_stimulus_item,novel_stimulus_item,complexity_condition,familiarization_time,familiar_stimulus_path,novel_stimulus_path,familiar_location_1,familiar_location_2,left_image_path_1,right_image_path_1,left_image_path_2,right_image_path_2,test_time_1,test_time_2,familiarization_time_timeout,lab,fribble_shuffle_seed,fractal_shuffle_seed,seed_group,fribble_set,test_familiar_location_order,familiarization_time_set,trial_type,familiar_stimulus_image,novel_stimulus_image,left_image_1,right_image_1,left_image_2,right_image_2,List
1,Tripod_Simple,Diamond_Simple,Tripod,Diamond,simple,10,stimuli/images/Tripod_Simple.png,stimuli/images/Diamond_Simple.png,right,left,stimuli/images/Diamond_Simple.png,stimuli/images/Tripod_Simple.png,stimuli/images/Tripod_Simple.png,stimuli/images/Diamond_Simple.png,5,5,20,lab43,16,17,4,set_1,loc_order_2,fam_time_set_1,fribble,Tripod_Simple.png,Diamond_Simple.png,Diamond_Simple.png,Tripod_Simple.png,Tripod_Simple.png,Diamond_Simple.png,673
2,Bowl_Complex,Gumdrop_Complex,Bowl,Gumdrop,complex,5,stimuli/images/Bowl_Complex.png,stimuli/images/Gumdrop_Complex.png,left,right,stimuli/images/Bowl_Complex.png,stimuli/images/Gumdrop_Complex.png,stimuli/images/Gumdrop_Complex.png,stimuli/images/Bowl_Complex.png,5,5,10,lab43,16,17,4,set_1,loc_order_2,fam_time_set_1,fribble,Bowl_Complex.png,Gumdrop_Complex.png,Bowl_Complex.png,Gumdrop_Complex.png,Gumdrop_Complex.png,Bowl_Complex.png,673
3,SimsDiamond_Complex,Cylinder_Complex,SimsDiamond,Cylinder,complex,15,stimuli/images/SimsDiamond_Complex.png,stimuli/images/Cylinder_Complex.png,right,left,stimuli/images/Cylinder_Complex.png,stimuli/images/SimsDiamond_Complex.png,stimuli/images/SimsDiamond_Complex.png,stimuli/images/Cylinder_Complex.png,5,5,30,lab43,16,17,4,set_1,loc_order_2,fam_time_set_1,fribble,SimsDiamond_Complex.png,Cylinder_Complex.png,Cylinder_Complex.png,SimsDiamond_Complex.png,SimsDiamond_Complex.png,Cylinder_Complex.png,673
4,Crinkle_Simple,Pumpkin_Simple,Crinkle,Pumpkin,simple,15,stimuli/images/Crinkle_Simple.png,stimuli/images/Pumpkin_Simple.png,left,right,stimuli/images/Crinkle_Simple.png,stimuli/images/Pumpkin_Simple.png,stimuli/images/Pumpkin_Simple.png,stimuli/images/Crinkle_Simple.png,5,5,30,lab43,16,17,4,set_1,loc_order_2,fam_time_set_1,fribble,Crinkle_Simple.png,Pumpkin_Simple.png,Crinkle_Simple.png,Pumpkin_Simple.png,Pumpkin_Simple.png,Crinkle_Simple.png,673
5,Pacman_Complex,Arrow_Complex,Pacman,Arrow,complex,10,stimuli/images/Pacman_Complex.png,stimuli/images/Arrow_Complex.png,left,right,stimuli/images/Pacman_Complex.png,stimuli/images/Arrow_Complex.png,stimuli/images/Arrow_Complex.png,stimuli/images/Pacman_Complex.png,5,5,20,lab43,16,17,4,set_1,loc_order_2,fam_time_set_1,fribble,Pacman_Complex.png,Arrow_Complex.png,Pacman_Complex.png,Arrow_Complex.png,Arrow_Complex.png,Pacman_Complex.png,673
6,Pyramid_Simple,Bowtie_Simple,Pyramid,Bowtie,simple,5,stimuli/images/Pyramid_Simple.png,stimuli/images/Bowtie_Simple.png,right,left,stimuli/images/Bowtie_Simple.png,stimuli/images/Pyramid_Simple.png,stimuli/images/Pyramid_Simple.png,stimuli/images/Bowtie_Simple.png,5,5,10,lab43,16,17,4,set_1,loc_order_2,fam_time_set_1,fribble,Pyramid_Simple.png,Bowtie_Simple.png,Bowtie_Simple.png,Pyramid_Simple.png,Pyramid_Simple.png,Bowtie_Simple.png,673
7,Frac1A_Complex,Frac1B_Complex,1A,1B,complex,15,stimuli/images/Frac1A_Complex.png,stimuli/images/Frac1B_Complex.png,right,left,stimuli/images/Frac1B_Complex.png,stimuli/images/Frac1A_Complex.png,stimuli/images/Frac1A_Complex.png,stimuli/images/Frac1B_Complex.png,5,5,30,lab43,16,17,4,set_1,loc_order_2,fam_time_set_1,fractal,Frac1A_Complex.png,Frac1B_Complex.png,Frac1B_Complex.png,Frac1A_Complex.png,Frac1A_Complex.png,Frac1B_Complex.png,673
8,Frac6A_Simple,Frac6B_Simple,6A,6B,simple,5,stimuli/images/Frac6A_Simple.png,stimuli/images/Frac6B_Simple.png,left,right,stimuli/images/Frac6A_Simple.png,stimuli/images/Frac6B_Simple.png,stimuli/images/Frac6B_Simple.png,stimuli/images/Frac6A_Simple.png,5,5,10,lab43,16,17,4,set_1,loc_order_2,fam_time_set_1,fractal,Frac6A_Simple.png,Frac6B_Simple.png,Frac6A_Simple.png,Frac6B_Simple.png,Frac6B_Simple.png,Frac6A_Simple.png,673
9,Frac2A_Simple,Frac2B_Simple,2A,2B,simple,10,stimuli/images/Frac2A_Simple.png,stimuli/images/Frac2B_Simple.png,left,right,stimuli/images/Frac2A_Simple.png,stimuli/images/Frac2B_Simple.png,stimuli/images/Frac2B_Simple.png,stimuli/images/Frac2A_Simple.png,5,5,20,lab43,16,17,4,set_1,loc_order_2,fam_time_set_1,fractal,Frac2A_Simple.png,Frac2B_Simple.png,Frac2A_Simple.png,Frac2B_Simple.png,Frac2B_Simple.png,Frac2A_Simple.png,673
10,Frac3A_Complex,Frac3B_Complex,3A,3B,complex,5,stimuli/images/Frac3A_Complex.png,stimuli/images/Frac3B_Complex.png,right,left,stimuli/images/Frac3B_Complex.png,stimuli/images/Frac3A_Complex.png,stimuli/images/Frac3A_Complex.png,stimuli/images/Frac3B_Complex.png,5,5,10,lab43,16,17,4,set_1,loc_order_2,fam_time_set_1,fractal,Frac3A_Complex.png,Frac3B_Complex.png,Frac3B_Complex.png,Frac3A_Complex.png,Frac3A_Complex.png,Frac3B_Complex.png,673
