trial_number,familiar_stimulus,novel_stimulus,familiar_stimulus_item,novel_stimulus_item,complexity_condition,familiarization_time,familiar_stimulus_path,novel_stimulus_path,familiar_location_1,familiar_location_2,left_image_path_1,right_image_path_1,left_image_path_2,right_image_path_2,test_time_1,test_time_2,familiarization_time_timeout,lab,fribble_shuffle_seed,fractal_shuffle_seed,seed_group,fribble_set,test_familiar_location_order,familiarization_time_set,trial_type,familiar_stimulus_image,novel_stimulus_image,left_image_1,right_image_1,left_image_2,right_image_2,List
1,Crinkle_Simple,Pumpkin_Simple,Crinkle,Pumpkin,simple,10,stimuli/images/Crinkle_Simple.png,stimuli/images/Pumpkin_Simple.png,left,right,stimuli/images/Crinkle_Simple.png,stimuli/images/Pumpkin_Simple.png,stimuli/images/Pumpkin_Simple.png,stimuli/images/Crinkle_Simple.png,5,5,20,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fribble,Crinkle_Simple.png,Pumpkin_Simple.png,Crinkle_Simple.png,Pumpkin_Simple.png,Pumpkin_Simple.png,Crinkle_Simple.png,961
2,Tripod_Complex,Diamond_Complex,Tripod,Diamond,complex,5,stimuli/images/Tripod_Complex.png,stimuli/images/Diamond_Complex.png,right,left,stimuli/images/Diamond_Complex.png,stimuli/images/Tripod_Complex.png,stimuli/images/Tripod_Complex.png,stimuli/images/Diamond_Complex.png,5,5,10,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fribble,Tripod_Complex.png,Diamond_Complex.png,Diamond_Complex.png,Tripod_Complex.png,Tripod_Complex.png,Diamond_Complex.png,961
3,Pacman_Complex,Arrow_Complex,Pacman,Arrow,complex,15,stimuli/images/Pacman_Complex.png,stimuli/images/Arrow_Complex.png,left,right,stimuli/images/Pacman_Complex.png,stimuli/images/Arrow_Complex.png,stimuli/images/Arrow_Complex.png,stimuli/images/Pacman_Complex.png,5,5,30,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fribble,Pacman_Complex.png,Arrow_Complex.png,Pacman_Complex.png,Arrow_Complex.png,Arrow_Complex.png,Pacman_Complex.png,961
4,Pyramid_Simple,Bowtie_Simple,Pyramid,Bowtie,simple,15,stimuli/images/Pyramid_Simple.png,stimuli/images/Bowtie_Simple.png,right,left,stimuli/images/Bowtie_Simple.png,stimuli/images/Pyramid_Simple.png,stimuli/images/Pyramid_Simple.png,stimuli/images/Bowtie_Simple.png,5,5,30,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fribble,Pyramid_Simple.png,Bowtie_Simple.png,Bowtie_Simple.png,Pyramid_Simple.png,Pyramid_Simple.png,Bowtie_Simple.png,961
5,SimsDiamond_Complex,Cylinder_Complex,SimsDiamond,Cylinder,complex,10,stimuli/images/SimsDiamond_Complex.png,stimuli/images/Cylinder_Complex.png,right,left,stimuli/images/Cylinder_Complex.png,stimuli/images/SimsDiamond_Complex.png,stimuli/images/SimsDiamond_Complex.png,stimuli/images/Cylinder_Complex.png,5,5,20,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fribble,SimsDiamond_Complex.png,Cylinder_Complex.png,Cylinder_Complex.png,SimsDiamond_Complex.png,SimsDiamond_Complex.png,Cylinder_Complex.png,961
6,Bowl_Simple,Gumdrop_Simple,Bowl,Gumdrop,simple,5,stimuli/images/Bowl_Simple.png,stimuli/images/Gumdrop_Simple.png,left,right,stimuli/images/Bowl_Simple.png,stimuli/images/Gumdrop_Simple.png,stimuli/images/Gumdrop_Simple.png,stimuli/images/Bowl_Simple.png,5,5,10,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fribble,Bowl_Simple.png,Gumdrop_Simple.png,Bowl_Simple.png,Gumdrop_Simple.png,Gumdrop_Simple.png,Bowl_Simple.png,961
7,Frac1A_Complex,Frac1B_Complex,1A,1B,complex,15,stimuli/images/Frac1A_Complex.png,stimuli/images/Frac1B_Complex.png,left,right,stimuli/images/Frac1A_Complex.png,stimuli/images/Frac1B_Complex.png,stimuli/images/Frac1B_Complex.png,stimuli/images/Frac1A_Complex.png,5,5,30,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fractal,Frac1A_Complex.png,Frac1B_Complex.png,Frac1A_Complex.png,Frac1B_Complex.png,Frac1B_Complex.png,Frac1A_Complex.png,961
8,Frac6A_Simple,Frac6B_Simple,6A,6B,simple,5,stimuli/images/Frac6A_Simple.png,stimuli/images/Frac6B_Simple.png,right,left,stimuli/images/Frac6B_Simple.png,stimuli/images/Frac6A_Simple.png,stimuli/images/Frac6A_Simple.png,stimuli/images/Frac6B_Simple.png,5,5,10,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fractal,Frac6A_Simple.png,Frac6B_Simple.png,Frac6B_Simple.png,Frac6A_Simple.png,Frac6A_Simple.png,Frac6B_Simple.png,961
9,Frac3A_Simple,Frac3B_Simple,3A,3B,simple,10,stimuli/images/Frac3A_Simple.png,stimuli/images/Frac3B_Simple.png,right,left,stimuli/images/Frac3B_Simple.png,stimuli/images/Frac3A_Simple.png,stimuli/images/Frac3A_Simple.png,stimuli/images/Frac3B_Simple.png,5,5,20,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fractal,Frac3A_Simple.png,Frac3B_Simple.png,Frac3B_Simple.png,Frac3A_Simple.png,Frac3A_Simple.png,Frac3B_Simple.png,961
10,Frac5A_Complex,Frac5B_Complex,5A,5B,complex,5,stimuli/images/Frac5A_Complex.png,stimuli/images/Frac5B_Complex.png,left,right,stimuli/images/Frac5A_Complex.png,stimuli/images/Frac5B_Complex.png,stimuli/images/Frac5B_Complex.png,stimuli/images/Frac5A_Complex.png,5,5,10,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fractal,Frac5A_Complex.png,Frac5B_Complex.png,Frac5A_Complex.png,Frac5B_Complex.png,Frac5B_Complex.png,Frac5A_Complex.png,961
11,Frac4A_Simple,Frac4B_Simple,4A,4B,simple,15,stimuli/images/Frac4A_Simple.png,stimuli/images/Frac4B_Simple.png,left,right,stimuli/images/Frac4A_Simple.png,stimuli/images/Frac4B_Simple.png,stimuli/images/Frac4B_Simple.png,stimuli/images/Frac4A_Simple.png,5,5,30,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fractal,Frac4A_Simple.png,Frac4B_Simple.png,Frac4A_Simple.png,Frac4B_Simple.png,Frac4B_Simple.png,Frac4A_Simple.png,961
12,Frac2A_Complex,Frac2B_Complex,2A,2B,complex,10,stimuli/images/Frac2A_Complex.png,stimuli/images/Frac2B_Complex.png,right,left,stimuli/images/Frac2B_Complex.png,stimuli/images/Frac2A_Complex.png,stimuli/images/Frac2A_Complex.png,stimuli/images/Frac2B_Complex.png,5,5,20,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fractal,Frac2A_Complex.png,Frac2B_Complex.png,Frac2B_Complex.png,Frac2A_Complex.png,Frac2A_Complex.png,Frac2B_Complex.png,961
1,Pumpkin_Simple,Crinkle_Simple,Pumpkin,Crinkle,simple,10,stimuli/images/Pumpkin_Simple.png,stimuli/images/Crinkle_Simple.png,left,right,stimuli/images/Pumpkin_Simple.png,stimuli/images/Crinkle_Simple.png,stimuli/images/Crinkle_Simple.png,stimuli/images/Pumpkin_Simple.png,5,5,20,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fribble,Pumpkin_Simple.png,Crinkle_Simple.png,Pumpkin_Simple.png,Crinkle_Simple.png,Crinkle_Simple.png,Pumpkin_Simple.png,962
2,Diamond_Complex,Tripod_Complex,Diamond,Tripod,complex,5,stimuli/images/Diamond_Complex.png,stimuli/images/Tripod_Complex.png,right,left,stimuli/images/Tripod_Complex.png,stimuli/images/Diamond_Complex.png,stimuli/images/Diamond_Complex.png,stimuli/images/Tripod_Complex.png,5,5,10,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fribble,Diamond_Complex.png,Tripod_Complex.png,Tripod_Complex.png,Diamond_Complex.png,Diamond_Complex.png,Tripod_Complex.png,962
3,Arrow_Complex,Pacman_Complex,Arrow,Pacman,complex,15,stimuli/images/Arrow_Complex.png,stimuli/images/Pacman_Complex.png,left,right,stimuli/images/Arrow_Complex.png,stimuli/images/Pacman_Complex.png,stimuli/images/Pacman_Complex.png,stimuli/images/Arrow_Complex.png,5,5,30,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fribble,Arrow_Complex.png,Pacman_Complex.png,Arrow_Complex.png,Pacman_Complex.png,Pacman_Complex.png,Arrow_Complex.png,962
4,Bowtie_Simple,Pyramid_Simple,Bowtie,Pyramid,simple,15,stimuli/images/Bowtie_Simple.png,stimuli/images/Pyramid_Simple.png,right,left,stimuli/images/Pyramid_Simple.png,stimuli/images/Bowtie_Simple.png,stimuli/images/Bowtie_Simple.png,stimuli/images/Pyramid_Simple.png,5,5,30,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fribble,Bowtie_Simple.png,Pyramid_Simple.png,Pyramid_Simple.png,Bowtie_Simple.png,Bowtie_Simple.png,Pyramid_Simple.png,962
5,Cylinder_Complex,SimsDiamond_Complex,Cylinder,SimsDiamond,complex,10,stimuli/images/Cylinder_Complex.png,stimuli/images/SimsDiamond_Complex.png,right,left,stimuli/images/SimsDiamond_Complex.png,stimuli/images/Cylinder_Complex.png,stimuli/images/Cylinder_Complex.png,stimuli/images/SimsDiamond_Complex.png,5,5,20,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fribble,Cylinder_Complex.png,SimsDiamond_Complex.png,SimsDiamond_Complex.png,Cylinder_Complex.png,Cylinder_Complex.png,SimsDiamond_Complex.png,962
6,Gumdrop_Simple,Bowl_Simple,Gumdrop,Bowl,simple,5,stimuli/images/Gumdrop_Simple.png,stimuli/images/Bowl_Simple.png,left,right,stimuli/images/Gumdrop_Simple.png,stimuli/images/Bowl_Simple.png,stimuli/images/Bowl_Simple.png,stimuli/images/Gumdrop_Simple.png,5,5,10,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fribble,Gumdrop_Simple.png,Bowl_Simple.png,Gumdrop_Simple.png,Bowl_Simple.png,Bowl_Simple.png,Gumdrop_Simple.png,962
7,Frac1B_Complex,Frac1A_Complex,1B,1A,complex,15,stimuli/images/Frac1B_Complex.png,stimuli/images/Frac1A_Complex.png,left,right,stimuli/images/Frac1B_Complex.png,stimuli/images/Frac1A_Complex.png,stimuli/images/Frac1A_Complex.png,stimuli/images/Frac1B_Complex.png,5,5,30,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fractal,Frac1B_Complex.png,Frac1A_Complex.png,Frac1B_Complex.png,Frac1A_Complex.png,Frac1A_Complex.png,Frac1B_Complex.png,962
8,Frac6B_Simple,Frac6A_Simple,6B,6A,simple,5,stimuli/images/Frac6B_Simple.png,stimuli/images/Frac6A_Simple.png,right,left,stimuli/images/Frac6A_Simple.png,stimuli/images/Frac6B_Simple.png,stimuli/images/Frac6B_Simple.png,stimuli/images/Frac6A_Simple.png,5,5,10,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fractal,Frac6B_Simple.png,Frac6A_Simple.png,Frac6A_Simple.png,Frac6B_Simple.png,Frac6B_Simple.png,Frac6A_Simple.png,962
9,Frac3B_Simple,Frac3A_Simple,3B,3A,simple,10,stimuli/images/Frac3B_Simple.png,stimuli/images/Frac3A_Simple.png,right,left,stimuli/images/Frac3A_Simple.png,stimuli/images/Frac3B_Simple.png,stimuli/images/Frac3B_Simple.png,stimuli/images/Frac3A_Simple.png,5,5,20,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fractal,Frac3B_Simple.png,Frac3A_Simple.png,Frac3A_Simple.png,Frac3B_Simple.png,Frac3B_Simple.png,Frac3A_Simple.png,962
10,Frac5B_Complex,Frac5A_Complex,5B,5A,complex,5,stimuli/images/Frac5B_Complex.png,stimuli/images/Frac5A_Complex.png,left,right,stimuli/images/Frac5B_Complex.png,stimuli/images/Frac5A_Complex.png,stimuli/images/Frac5A_Complex.png,stimuli/images/Frac5B_Complex.png,5,5,10,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fractal,Frac5B_Complex.png,Frac5A_Complex.png,Frac5B_Complex.png,Frac5A_Complex.png,Frac5A_Complex.png,Frac5B_Complex.png,962
11,Frac4B_Simple,Frac4A_Simple,4B,4A,simple,15,stimuli/images/Frac4B_Simple.png,stimuli/images/Frac4A_Simple.png,left,right,stimuli/images/Frac4B_Simple.png,stimuli/images/Frac4A_Simple.png,stimuli/images/Frac4A_Simple.png,stimuli/images/Frac4B_Simple.png,5,5,30,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fractal,Frac4B_Simple.png,Frac4A_Simple.png,Frac4B_Simple.png,Frac4A_Simple.png,Frac4A_Simple.png,Frac4B_Simple.png,962
12,Frac2B_Complex,Frac2A_Complex,2B,2A,complex,10,stimuli/images/Frac2B_Complex.png,stimuli/images/Frac2A_Complex.png,right,left,stimuli/images/Frac2A_Complex.png,stimuli/images/Frac2B_Complex.png,stimuli/images/Frac2B_Complex.png,stimuli/images/Frac2A_Complex.png,5,5,20,lab61,20,21,6,set_1,loc_order_1,fam_time_set_1,fractal,Frac2B_Complex.png,Frac2A_Complex.png,Frac2A_Complex.png,Frac2B_Complex.png,Frac2B_Complex.png,Frac2A_Complex.png,962
