trial_number,familiar_stimulus,novel_stimulus,familiar_stimulus_item,novel_stimulus_item,complexity_condition,familiarization_time,familiar_stimulus_path,novel_stimulus_path,familiar_location_1,familiar_location_2,left_image_path_1,right_image_path_1,left_image_path_2,right_image_path_2,test_time_1,test_time_2,familiarization_time_timeout,lab,fribble_shuffle_seed,fractal_shuffle_seed,seed_group,fribble_set,test_familiar_location_order,familiarization_time_set,trial_type,familiar_stimulus_image,novel_stimulus_image,left_image_1,right_image_1,left_image_2,right_image_2,List
1,Pyramid_Simple,Bowtie_Simple,Pyramid,Bowtie,simple,10,stimuli/images/Pyramid_Simple.png,stimuli/images/Bowtie_Simple.png,left,right,stimuli/images/Pyramid_Simple.png,stimuli/images/Bowtie_Simple.png,stimuli/images/Bowtie_Simple.png,stimuli/images/Pyramid_Simple.png,5,5,20,lab49,18,19,5,set_1,loc_order_1,fam_time_set_1,fribble,Pyramid_Simple.png,Bowtie_Simple.png,Pyramid_Simple.png,Bowtie_Simple.png,Bowtie_Simple.png,Pyramid_Simple.png,769
2,Crinkle_Complex,Pumpkin_Complex,Crinkle,Pumpkin,complex,5,stimuli/images/Crinkle_Complex.png,stimuli/images/Pumpkin_Complex.png,right,left,stimuli/images/Pumpkin_Complex.png,stimuli/images/Crinkle_Complex.png,stimuli/images/Crinkle_Complex.png,stimuli/images/Pumpkin_Complex.png,5,5,10,lab49,18,19,5,set_1,loc_order_1,fam_time_set_1,fribble,Crinkle_Complex.png,Pumpkin_Complex.png,Pumpkin_Complex.png,Crinkle_Complex.png,Crinkle_Complex.png,Pumpkin_Complex.png,769
3,Bowl_Complex,Gumdrop_Complex,Bowl,Gumdrop,complex,15,stimuli/images/Bowl_Complex.png,stimuli/images/Gumdrop_Complex.png,left,right,stimuli/images/Bowl_Complex.png,stimuli/images/Gumdrop_Complex.png,stimuli/images/Gumdrop_Complex.png,stimuli/images/Bowl_Complex.png,5,5,30,lab49,18,19,5,set_1,loc_order_1,fam_time_set_1,fribble,Bowl_Complex.png,Gumdrop_Complex.png,Bowl_Complex.png,Gumdrop_Complex.png,Gumdrop_Complex.png,Bowl_Complex.png,769
4,Pacman_Simple,Arrow_Simple,Pacman,Arrow,simple,15,stimuli/images/Pacman_Simple.png,stimuli/images/Arrow_Simple.png,right,left,stimuli/images/Arrow_Simple.png,stimuli/images/Pacman_Simple.png,stimuli/images/Pacman_Simple.png,stimuli/images/Arrow_Simple.png,5,5,30,lab49,18,19,5,set_1,loc_order_1,fam_time_set_1,fribble,Pacman_Simple.png,Arrow_Simple.png,Arrow_Simple.png,Pacman_Simple.png,Pacman_Simple.png,Arrow_Simple.png,769
5,Tripod_Complex,Diamond_Complex,Tripod,Diamond,complex,10,stimuli/images/Tripod_Complex.png,stimuli/images/Diamond_Complex.png,right,left,stimuli/images/Diamond_Complex.png,stimuli/images/Tripod_Complex.png,stimuli/images/Tripod_Complex.png,stimuli/images/Diamond_Complex.png,5,5,20,lab49,18,19,5,set_1,loc_order_1,fam_time_set_1,fribble,Tripod_Complex.png,Diamond_Complex.png,Diamond_Complex.png,Tripod_Complex.png,Tripod_Complex.png,Diamond_Complex.png,769
6,SimsDiamond_Simple,Cylinder_Simple,SimsDiamond,Cylinder,simple,5,stimuli/images/SimsDiamond_Simple.png,stimuli/images/Cylinder_Simple.png,left,right,stimuli/images/SimsDiamond_Simple.png,stimuli/images/Cylinder_Simple.png,stimuli/images/Cylinder_Simple.png,stimuli/images/SimsDiamond_Simple.png,5,5,10,lab49,18,19,5,set_1,loc_order_1,fam_time_set_1,fribble,SimsDiamond_Simple.png,Cylinder_Simple.png,SimsDiamond_Simple.png,Cylinder_Simple.png,Cylinder_Simple.png,SimsDiamond_Simple.png,769
7,Frac2A_Complex,Frac2B_Complex,2A,2B,complex,15,stimuli/images/Frac2A_Complex.png,stimuli/images/Frac2B_Complex.png,left,right,stimuli/images/Frac2A_Complex.png,stimuli/images/Frac2B_Complex.png,stimuli/images/Frac2B_Complex.png,stimuli/images/Frac2A_Complex.png,5,5,30,lab49,18,19,5,set_1,loc_order_1,fam_time_set_1,fractal,Frac2A_Complex.png,Frac2B_Complex.png,Frac2A_Complex.png,Frac2B_Complex.png,Frac2B_Complex.png,Frac2A_Complex.png,769
8,Frac4A_Simple,Frac4B_Simple,4A,4B,simple,5,stimuli/images/Frac4A_Simple.png,stimuli/images/Frac4B_Simple.png,right,left,stimuli/images/Frac4B_Simple.png,stimuli/images/Frac4A_Simple.png,stimuli/images/Frac4A_Simple.png,stimuli/images/Frac4B_Simple.png,5,5,10,lab49,18,19,5,set_1,loc_order_1,fam_time_set_1,fractal,Frac4A_Simple.png,Frac4B_Simple.png,Frac4B_Simple.png,Frac4A_Simple.png,Frac4A_Simple.png,Frac4B_Simple.png,769
9,Frac3A_Simple,Frac3B_Simple,3A,3B,simple,10,stimuli/images/Frac3A_Simple.png,stimuli/images/Frac3B_Simple.png,right,left,stimuli/images/Frac3B_Simple.png,stimuli/images/Frac3A_Simple.png,stimuli/images/Frac3A_Simple.png,stimuli/images/Frac3B_Simple.png,5,5,20,lab49,18,19,5,set_1,loc_order_1,fam_time_set_1,fractal,Frac3A_Simple.png,Frac3B_Simple.png,Frac3B_Simple.png,Frac3A_Simple.png,Frac3A_Simple.png,Frac3B_Simple.png,769
10,Frac5A_Complex,Frac5B_Complex,5A,5B,complex,5,stimuli/images/Frac5A_Complex.png,stimuli/images/Frac5B_Complex.png,left,right,stimuli/images/Frac5A_Complex.png,stimuli/images/Frac5B_Complex.png,stimuli/images/Frac5B_Complex.png,stimuli/images/Frac5A_Complex.png,5,5,10,lab49,18,19,5,set_1,loc_order_1,fam_time_set_1,fractal,Frac5A_Complex.png,Frac5B_Complex.png,Frac5A_Complex.png,Frac5B_Complex.png,Frac5B_Complex.png,Frac5A_Complex.png,769
