"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
129,9,5,"set_1","normal","base_block","rev",1,"fribble_first",0,1,1,501291,"order_129.csv"
130,9,5,"set_1","normal","base_block","rev",1,"fractal_first",0,1,1,501301,"order_130.csv"
131,9,5,"set_1","normal","base_block","rev",1,"fribble_first",1,1,1,501311,"order_131.csv"
132,9,5,"set_1","normal","base_block","rev",1,"fractal_first",1,1,1,501321,"order_132.csv"
133,9,5,"set_1","normal","base_block","rev",1,"fribble_first",0,2,1,501332,"order_133.csv"
134,9,5,"set_1","normal","base_block","rev",1,"fractal_first",0,2,1,501342,"order_134.csv"
135,9,5,"set_1","normal","base_block","rev",1,"fribble_first",1,2,1,501352,"order_135.csv"
136,9,5,"set_1","normal","base_block","rev",1,"fractal_first",1,2,1,501362,"order_136.csv"
137,9,5,"set_1","normal","base_block","rev",1,"fribble_first",0,1,2,501371,"order_137.csv"
138,9,5,"set_1","normal","base_block","rev",1,"fractal_first",0,1,2,501381,"order_138.csv"
139,9,5,"set_1","normal","base_block","rev",1,"fribble_first",1,1,2,501391,"order_139.csv"
140,9,5,"set_1","normal","base_block","rev",1,"fractal_first",1,1,2,501401,"order_140.csv"
141,9,5,"set_1","normal","base_block","rev",1,"fribble_first",0,2,2,501412,"order_141.csv"
142,9,5,"set_1","normal","base_block","rev",1,"fractal_first",0,2,2,501422,"order_142.csv"
143,9,5,"set_1","normal","base_block","rev",1,"fribble_first",1,2,2,501432,"order_143.csv"
144,9,5,"set_1","normal","base_block","rev",1,"fractal_first",1,2,2,501442,"order_144.csv"
