"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
193,13,7,"set_1","normal","base_rev","rev",1,"fribble_first",0,1,1,701931,"order_193.csv"
194,13,7,"set_1","normal","base_rev","rev",1,"fractal_first",0,1,1,701941,"order_194.csv"
195,13,7,"set_1","normal","base_rev","rev",1,"fribble_first",1,1,1,701951,"order_195.csv"
196,13,7,"set_1","normal","base_rev","rev",1,"fractal_first",1,1,1,701961,"order_196.csv"
197,13,7,"set_1","normal","base_rev","rev",1,"fribble_first",0,2,1,701972,"order_197.csv"
198,13,7,"set_1","normal","base_rev","rev",1,"fractal_first",0,2,1,701982,"order_198.csv"
199,13,7,"set_1","normal","base_rev","rev",1,"fribble_first",1,2,1,701992,"order_199.csv"
200,13,7,"set_1","normal","base_rev","rev",1,"fractal_first",1,2,1,702002,"order_200.csv"
201,13,7,"set_1","normal","base_rev","rev",1,"fribble_first",0,1,2,702011,"order_201.csv"
202,13,7,"set_1","normal","base_rev","rev",1,"fractal_first",0,1,2,702021,"order_202.csv"
203,13,7,"set_1","normal","base_rev","rev",1,"fribble_first",1,1,2,702031,"order_203.csv"
204,13,7,"set_1","normal","base_rev","rev",1,"fractal_first",1,1,2,702041,"order_204.csv"
205,13,7,"set_1","normal","base_rev","rev",1,"fribble_first",0,2,2,702052,"order_205.csv"
206,13,7,"set_1","normal","base_rev","rev",1,"fractal_first",0,2,2,702062,"order_206.csv"
207,13,7,"set_1","normal","base_rev","rev",1,"fribble_first",1,2,2,702072,"order_207.csv"
208,13,7,"set_1","normal","base_rev","rev",1,"fractal_first",1,2,2,702082,"order_208.csv"
