"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
497,32,16,"set_2","inverse","base_rev","rev",2,"fribble_first",0,1,1,1604971,"order_497.csv"
498,32,16,"set_2","inverse","base_rev","rev",2,"fractal_first",0,1,1,1604981,"order_498.csv"
499,32,16,"set_2","inverse","base_rev","rev",2,"fribble_first",1,1,1,1604991,"order_499.csv"
500,32,16,"set_2","inverse","base_rev","rev",2,"fractal_first",1,1,1,1605001,"order_500.csv"
501,32,16,"set_2","inverse","base_rev","rev",2,"fribble_first",0,2,1,1605012,"order_501.csv"
502,32,16,"set_2","inverse","base_rev","rev",2,"fractal_first",0,2,1,1605022,"order_502.csv"
503,32,16,"set_2","inverse","base_rev","rev",2,"fribble_first",1,2,1,1605032,"order_503.csv"
504,32,16,"set_2","inverse","base_rev","rev",2,"fractal_first",1,2,1,1605042,"order_504.csv"
505,32,16,"set_2","inverse","base_rev","rev",2,"fribble_first",0,1,2,1605051,"order_505.csv"
506,32,16,"set_2","inverse","base_rev","rev",2,"fractal_first",0,1,2,1605061,"order_506.csv"
507,32,16,"set_2","inverse","base_rev","rev",2,"fribble_first",1,1,2,1605071,"order_507.csv"
508,32,16,"set_2","inverse","base_rev","rev",2,"fractal_first",1,1,2,1605081,"order_508.csv"
509,32,16,"set_2","inverse","base_rev","rev",2,"fribble_first",0,2,2,1605092,"order_509.csv"
510,32,16,"set_2","inverse","base_rev","rev",2,"fractal_first",0,2,2,1605102,"order_510.csv"
511,32,16,"set_2","inverse","base_rev","rev",2,"fribble_first",1,2,2,1605112,"order_511.csv"
512,32,16,"set_2","inverse","base_rev","rev",2,"fractal_first",1,2,2,1605122,"order_512.csv"
