"lab_number","base_lab_id","order_id","trial_number","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","time_order_index","stimulus_type_order","familiar_role","location_shuffle_group","location_seed","row_type","familiar_stimulus","novel_stimulus","familiar_stimulus_item","novel_stimulus_item","complexity_condition","familiarization_time","familiar_stimulus_path","novel_stimulus_path","familiar_location_1","familiar_location_2","left_image_path_1","right_image_path_1","left_image_path_2","right_image_path_2","test_time_1","test_time_2","familiarization_time_timeout"
44,22,700,1,"set_2","inverse","base_block","rev",3,2,"fractal_first",1,1,2207001,"fribble","Pumpkin_Simple","SimsDiamond_Simple","Pumpkin","SimsDiamond","simple",15,"stimuli/images//Pumpkin_Simple.png","stimuli/images//SimsDiamond_Simple.png","left","right","stimuli/images//Pumpkin_Simple.png","stimuli/images//SimsDiamond_Simple.png","stimuli/images//SimsDiamond_Simple.png","stimuli/images//Pumpkin_Simple.png",5,5,30
44,22,700,2,"set_2","inverse","base_block","rev",3,2,"fractal_first",1,1,2207001,"fribble","Gumdrop_Complex","Pyramid_Complex","Gumdrop","Pyramid","complex",5,"stimuli/images//Gumdrop_Complex.png","stimuli/images//Pyramid_Complex.png","right","left","stimuli/images//Pyramid_Complex.png","stimuli/images//Gumdrop_Complex.png","stimuli/images//Gumdrop_Complex.png","stimuli/images//Pyramid_Complex.png",5,5,10
44,22,700,3,"set_2","inverse","base_block","rev",3,2,"fractal_first",1,1,2207001,"fribble","Diamond_Simple","Crinkle_Simple","Diamond","Crinkle","simple",10,"stimuli/images//Diamond_Simple.png","stimuli/images//Crinkle_Simple.png","left","right","stimuli/images//Diamond_Simple.png","stimuli/images//Crinkle_Simple.png","stimuli/images//Crinkle_Simple.png","stimuli/images//Diamond_Simple.png",5,5,20
44,22,700,4,"set_2","inverse","base_block","rev",3,2,"fractal_first",1,1,2207001,"fribble","Bowl_Simple","Tripod_Simple","Bowl","Tripod","simple",5,"stimuli/images//Bowl_Simple.png","stimuli/images//Tripod_Simple.png","left","right","stimuli/images//Bowl_Simple.png","stimuli/images//Tripod_Simple.png","stimuli/images//Tripod_Simple.png","stimuli/images//Bowl_Simple.png",5,5,10
44,22,700,5,"set_2","inverse","base_block","rev",3,2,"fractal_first",1,1,2207001,"fribble","Arrow_Complex","Bowtie_Complex","Arrow","Bowtie","complex",10,"stimuli/images//Arrow_Complex.png","stimuli/images//Bowtie_Complex.png","right","left","stimuli/images//Bowtie_Complex.png","stimuli/images//Arrow_Complex.png","stimuli/images//Arrow_Complex.png","stimuli/images//Bowtie_Complex.png",5,5,20
44,22,700,6,"set_2","inverse","base_block","rev",3,2,"fractal_first",1,1,2207001,"fribble","Cylinder_Complex","Pacman_Complex","Cylinder","Pacman","complex",15,"stimuli/images//Cylinder_Complex.png","stimuli/images//Pacman_Complex.png","right","left","stimuli/images//Pacman_Complex.png","stimuli/images//Cylinder_Complex.png","stimuli/images//Cylinder_Complex.png","stimuli/images//Pacman_Complex.png",5,5,30
44,22,700,7,"set_2","inverse","base_block","rev",3,2,"fractal_first",1,1,2207001,"fractal","fractal_complex_pair6_b_bright","fractal_complex_pair6_a_bright","pair6_b","pair6_a","complex",5,"stimuli/images//fractal_complex_pair6_b_bright.png","stimuli/images//fractal_complex_pair6_a_bright.png","left","right","stimuli/images//fractal_complex_pair6_b_bright.png","stimuli/images//fractal_complex_pair6_a_bright.png","stimuli/images//fractal_complex_pair6_a_bright.png","stimuli/images//fractal_complex_pair6_b_bright.png",5,5,10
44,22,700,8,"set_2","inverse","base_block","rev",3,2,"fractal_first",1,1,2207001,"fractal","fractal_simple_pair5_b_bright","fractal_simple_pair5_a_bright","pair5_b","pair5_a","simple",10,"stimuli/images//fractal_simple_pair5_b_bright.png","stimuli/images//fractal_simple_pair5_a_bright.png","left","right","stimuli/images//fractal_simple_pair5_b_bright.png","stimuli/images//fractal_simple_pair5_a_bright.png","stimuli/images//fractal_simple_pair5_a_bright.png","stimuli/images//fractal_simple_pair5_b_bright.png",5,5,20
44,22,700,9,"set_2","inverse","base_block","rev",3,2,"fractal_first",1,1,2207001,"fractal","fractal_simple_pair4_b_bright","fractal_simple_pair4_a_bright","pair4_b","pair4_a","simple",15,"stimuli/images//fractal_simple_pair4_b_bright.png","stimuli/images//fractal_simple_pair4_a_bright.png","right","left","stimuli/images//fractal_simple_pair4_a_bright.png","stimuli/images//fractal_simple_pair4_b_bright.png","stimuli/images//fractal_simple_pair4_b_bright.png","stimuli/images//fractal_simple_pair4_a_bright.png",5,5,30
44,22,700,10,"set_2","inverse","base_block","rev",3,2,"fractal_first",1,1,2207001,"fractal","fractal_complex_pair3_b_bright","fractal_complex_pair3_a_bright","pair3_b","pair3_a","complex",15,"stimuli/images//fractal_complex_pair3_b_bright.png","stimuli/images//fractal_complex_pair3_a_bright.png","right","left","stimuli/images//fractal_complex_pair3_a_bright.png","stimuli/images//fractal_complex_pair3_b_bright.png","stimuli/images//fractal_complex_pair3_b_bright.png","stimuli/images//fractal_complex_pair3_a_bright.png",5,5,30
44,22,700,11,"set_2","inverse","base_block","rev",3,2,"fractal_first",1,1,2207001,"fractal","fractal_complex_pair2_b_bright","fractal_complex_pair2_a_bright","pair2_b","pair2_a","complex",10,"stimuli/images//fractal_complex_pair2_b_bright.png","stimuli/images//fractal_complex_pair2_a_bright.png","right","left","stimuli/images//fractal_complex_pair2_a_bright.png","stimuli/images//fractal_complex_pair2_b_bright.png","stimuli/images//fractal_complex_pair2_b_bright.png","stimuli/images//fractal_complex_pair2_a_bright.png",5,5,20
44,22,700,12,"set_2","inverse","base_block","rev",3,2,"fractal_first",1,1,2207001,"fractal","fractal_simple_pair1_b_bright","fractal_simple_pair1_a_bright","pair1_b","pair1_a","simple",5,"stimuli/images//fractal_simple_pair1_b_bright.png","stimuli/images//fractal_simple_pair1_a_bright.png","left","right","stimuli/images//fractal_simple_pair1_b_bright.png","stimuli/images//fractal_simple_pair1_a_bright.png","stimuli/images//fractal_simple_pair1_a_bright.png","stimuli/images//fractal_simple_pair1_b_bright.png",5,5,10
