"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
273,18,9,"set_1","inverse","base_block","base",2,"fribble_first",0,1,1,902731,"order_273.csv"
274,18,9,"set_1","inverse","base_block","base",2,"fractal_first",0,1,1,902741,"order_274.csv"
275,18,9,"set_1","inverse","base_block","base",2,"fribble_first",1,1,1,902751,"order_275.csv"
276,18,9,"set_1","inverse","base_block","base",2,"fractal_first",1,1,1,902761,"order_276.csv"
277,18,9,"set_1","inverse","base_block","base",2,"fribble_first",0,2,1,902772,"order_277.csv"
278,18,9,"set_1","inverse","base_block","base",2,"fractal_first",0,2,1,902782,"order_278.csv"
279,18,9,"set_1","inverse","base_block","base",2,"fribble_first",1,2,1,902792,"order_279.csv"
280,18,9,"set_1","inverse","base_block","base",2,"fractal_first",1,2,1,902802,"order_280.csv"
281,18,9,"set_1","inverse","base_block","base",2,"fribble_first",0,1,2,902811,"order_281.csv"
282,18,9,"set_1","inverse","base_block","base",2,"fractal_first",0,1,2,902821,"order_282.csv"
283,18,9,"set_1","inverse","base_block","base",2,"fribble_first",1,1,2,902831,"order_283.csv"
284,18,9,"set_1","inverse","base_block","base",2,"fractal_first",1,1,2,902841,"order_284.csv"
285,18,9,"set_1","inverse","base_block","base",2,"fribble_first",0,2,2,902852,"order_285.csv"
286,18,9,"set_1","inverse","base_block","base",2,"fractal_first",0,2,2,902862,"order_286.csv"
287,18,9,"set_1","inverse","base_block","base",2,"fribble_first",1,2,2,902872,"order_287.csv"
288,18,9,"set_1","inverse","base_block","base",2,"fractal_first",1,2,2,902882,"order_288.csv"
