"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
353,23,12,"set_2","normal","base_rev","base",2,"fribble_first",0,1,1,1203531,"order_353.csv"
354,23,12,"set_2","normal","base_rev","base",2,"fractal_first",0,1,1,1203541,"order_354.csv"
355,23,12,"set_2","normal","base_rev","base",2,"fribble_first",1,1,1,1203551,"order_355.csv"
356,23,12,"set_2","normal","base_rev","base",2,"fractal_first",1,1,1,1203561,"order_356.csv"
357,23,12,"set_2","normal","base_rev","base",2,"fribble_first",0,2,1,1203572,"order_357.csv"
358,23,12,"set_2","normal","base_rev","base",2,"fractal_first",0,2,1,1203582,"order_358.csv"
359,23,12,"set_2","normal","base_rev","base",2,"fribble_first",1,2,1,1203592,"order_359.csv"
360,23,12,"set_2","normal","base_rev","base",2,"fractal_first",1,2,1,1203602,"order_360.csv"
361,23,12,"set_2","normal","base_rev","base",2,"fribble_first",0,1,2,1203611,"order_361.csv"
362,23,12,"set_2","normal","base_rev","base",2,"fractal_first",0,1,2,1203621,"order_362.csv"
363,23,12,"set_2","normal","base_rev","base",2,"fribble_first",1,1,2,1203631,"order_363.csv"
364,23,12,"set_2","normal","base_rev","base",2,"fractal_first",1,1,2,1203641,"order_364.csv"
365,23,12,"set_2","normal","base_rev","base",2,"fribble_first",0,2,2,1203652,"order_365.csv"
366,23,12,"set_2","normal","base_rev","base",2,"fractal_first",0,2,2,1203662,"order_366.csv"
367,23,12,"set_2","normal","base_rev","base",2,"fribble_first",1,2,2,1203672,"order_367.csv"
368,23,12,"set_2","normal","base_rev","base",2,"fractal_first",1,2,2,1203682,"order_368.csv"
