"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
433,28,14,"set_2","inverse","base_block","rev",2,"fribble_first",0,1,1,1404331,"order_433.csv"
434,28,14,"set_2","inverse","base_block","rev",2,"fractal_first",0,1,1,1404341,"order_434.csv"
435,28,14,"set_2","inverse","base_block","rev",2,"fribble_first",1,1,1,1404351,"order_435.csv"
436,28,14,"set_2","inverse","base_block","rev",2,"fractal_first",1,1,1,1404361,"order_436.csv"
437,28,14,"set_2","inverse","base_block","rev",2,"fribble_first",0,2,1,1404372,"order_437.csv"
438,28,14,"set_2","inverse","base_block","rev",2,"fractal_first",0,2,1,1404382,"order_438.csv"
439,28,14,"set_2","inverse","base_block","rev",2,"fribble_first",1,2,1,1404392,"order_439.csv"
440,28,14,"set_2","inverse","base_block","rev",2,"fractal_first",1,2,1,1404402,"order_440.csv"
441,28,14,"set_2","inverse","base_block","rev",2,"fribble_first",0,1,2,1404411,"order_441.csv"
442,28,14,"set_2","inverse","base_block","rev",2,"fractal_first",0,1,2,1404421,"order_442.csv"
443,28,14,"set_2","inverse","base_block","rev",2,"fribble_first",1,1,2,1404431,"order_443.csv"
444,28,14,"set_2","inverse","base_block","rev",2,"fractal_first",1,1,2,1404441,"order_444.csv"
445,28,14,"set_2","inverse","base_block","rev",2,"fribble_first",0,2,2,1404452,"order_445.csv"
446,28,14,"set_2","inverse","base_block","rev",2,"fractal_first",0,2,2,1404462,"order_446.csv"
447,28,14,"set_2","inverse","base_block","rev",2,"fribble_first",1,2,2,1404472,"order_447.csv"
448,28,14,"set_2","inverse","base_block","rev",2,"fractal_first",1,2,2,1404482,"order_448.csv"
