"lab_number","base_lab_id","order_id","trial_number","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","time_order_index","stimulus_type_order","familiar_role","location_shuffle_group","location_seed","row_type","familiar_stimulus","novel_stimulus","familiar_stimulus_item","novel_stimulus_item","complexity_condition","familiarization_time","familiar_stimulus_path","novel_stimulus_path","familiar_location_1","familiar_location_2","left_image_path_1","right_image_path_1","left_image_path_2","right_image_path_2","test_time_1","test_time_2","familiarization_time_timeout"
28,14,439,1,"set_2","inverse","base_block","rev",2,1,"fribble_first",1,2,1404392,"fractal","fractal_simple_pair6_b_bright","fractal_simple_pair6_a_bright","pair6_b","pair6_a","simple",5,"stimuli/images//fractal_simple_pair6_b_bright.png","stimuli/images//fractal_simple_pair6_a_bright.png","left","right","stimuli/images//fractal_simple_pair6_b_bright.png","stimuli/images//fractal_simple_pair6_a_bright.png","stimuli/images//fractal_simple_pair6_a_bright.png","stimuli/images//fractal_simple_pair6_b_bright.png",5,5,10
28,14,439,2,"set_2","inverse","base_block","rev",2,1,"fribble_first",1,2,1404392,"fractal","fractal_simple_pair5_b_bright","fractal_simple_pair5_a_bright","pair5_b","pair5_a","simple",15,"stimuli/images//fractal_simple_pair5_b_bright.png","stimuli/images//fractal_simple_pair5_a_bright.png","right","left","stimuli/images//fractal_simple_pair5_a_bright.png","stimuli/images//fractal_simple_pair5_b_bright.png","stimuli/images//fractal_simple_pair5_b_bright.png","stimuli/images//fractal_simple_pair5_a_bright.png",5,5,30
28,14,439,3,"set_2","inverse","base_block","rev",2,1,"fribble_first",1,2,1404392,"fractal","fractal_simple_pair4_b_bright","fractal_simple_pair4_a_bright","pair4_b","pair4_a","simple",10,"stimuli/images//fractal_simple_pair4_b_bright.png","stimuli/images//fractal_simple_pair4_a_bright.png","right","left","stimuli/images//fractal_simple_pair4_a_bright.png","stimuli/images//fractal_simple_pair4_b_bright.png","stimuli/images//fractal_simple_pair4_b_bright.png","stimuli/images//fractal_simple_pair4_a_bright.png",5,5,20
28,14,439,4,"set_2","inverse","base_block","rev",2,1,"fribble_first",1,2,1404392,"fractal","fractal_complex_pair3_b_bright","fractal_complex_pair3_a_bright","pair3_b","pair3_a","complex",15,"stimuli/images//fractal_complex_pair3_b_bright.png","stimuli/images//fractal_complex_pair3_a_bright.png","left","right","stimuli/images//fractal_complex_pair3_b_bright.png","stimuli/images//fractal_complex_pair3_a_bright.png","stimuli/images//fractal_complex_pair3_a_bright.png","stimuli/images//fractal_complex_pair3_b_bright.png",5,5,30
28,14,439,5,"set_2","inverse","base_block","rev",2,1,"fribble_first",1,2,1404392,"fractal","fractal_complex_pair2_b_bright","fractal_complex_pair2_a_bright","pair2_b","pair2_a","complex",10,"stimuli/images//fractal_complex_pair2_b_bright.png","stimuli/images//fractal_complex_pair2_a_bright.png","right","left","stimuli/images//fractal_complex_pair2_a_bright.png","stimuli/images//fractal_complex_pair2_b_bright.png","stimuli/images//fractal_complex_pair2_b_bright.png","stimuli/images//fractal_complex_pair2_a_bright.png",5,5,20
28,14,439,6,"set_2","inverse","base_block","rev",2,1,"fribble_first",1,2,1404392,"fractal","fractal_complex_pair1_b_bright","fractal_complex_pair1_a_bright","pair1_b","pair1_a","complex",5,"stimuli/images//fractal_complex_pair1_b_bright.png","stimuli/images//fractal_complex_pair1_a_bright.png","left","right","stimuli/images//fractal_complex_pair1_b_bright.png","stimuli/images//fractal_complex_pair1_a_bright.png","stimuli/images//fractal_complex_pair1_a_bright.png","stimuli/images//fractal_complex_pair1_b_bright.png",5,5,10
28,14,439,7,"set_2","inverse","base_block","rev",2,1,"fribble_first",1,2,1404392,"fribble","Pumpkin_Simple","SimsDiamond_Simple","Pumpkin","SimsDiamond","simple",15,"stimuli/images//Pumpkin_Simple.png","stimuli/images//SimsDiamond_Simple.png","left","right","stimuli/images//Pumpkin_Simple.png","stimuli/images//SimsDiamond_Simple.png","stimuli/images//SimsDiamond_Simple.png","stimuli/images//Pumpkin_Simple.png",5,5,30
28,14,439,8,"set_2","inverse","base_block","rev",2,1,"fribble_first",1,2,1404392,"fribble","Gumdrop_Complex","Pyramid_Complex","Gumdrop","Pyramid","complex",10,"stimuli/images//Gumdrop_Complex.png","stimuli/images//Pyramid_Complex.png","left","right","stimuli/images//Gumdrop_Complex.png","stimuli/images//Pyramid_Complex.png","stimuli/images//Pyramid_Complex.png","stimuli/images//Gumdrop_Complex.png",5,5,20
28,14,439,9,"set_2","inverse","base_block","rev",2,1,"fribble_first",1,2,1404392,"fribble","Diamond_Complex","Crinkle_Complex","Diamond","Crinkle","complex",5,"stimuli/images//Diamond_Complex.png","stimuli/images//Crinkle_Complex.png","right","left","stimuli/images//Crinkle_Complex.png","stimuli/images//Diamond_Complex.png","stimuli/images//Diamond_Complex.png","stimuli/images//Crinkle_Complex.png",5,5,10
28,14,439,10,"set_2","inverse","base_block","rev",2,1,"fribble_first",1,2,1404392,"fribble","Bowl_Simple","Tripod_Simple","Bowl","Tripod","simple",5,"stimuli/images//Bowl_Simple.png","stimuli/images//Tripod_Simple.png","left","right","stimuli/images//Bowl_Simple.png","stimuli/images//Tripod_Simple.png","stimuli/images//Tripod_Simple.png","stimuli/images//Bowl_Simple.png",5,5,10
