"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
689,44,22,"set_2","inverse","base_block","rev",3,"fribble_first",0,1,1,2206891,"order_689.csv"
690,44,22,"set_2","inverse","base_block","rev",3,"fractal_first",0,1,1,2206901,"order_690.csv"
691,44,22,"set_2","inverse","base_block","rev",3,"fribble_first",1,1,1,2206911,"order_691.csv"
692,44,22,"set_2","inverse","base_block","rev",3,"fractal_first",1,1,1,2206921,"order_692.csv"
693,44,22,"set_2","inverse","base_block","rev",3,"fribble_first",0,2,1,2206932,"order_693.csv"
694,44,22,"set_2","inverse","base_block","rev",3,"fractal_first",0,2,1,2206942,"order_694.csv"
695,44,22,"set_2","inverse","base_block","rev",3,"fribble_first",1,2,1,2206952,"order_695.csv"
696,44,22,"set_2","inverse","base_block","rev",3,"fractal_first",1,2,1,2206962,"order_696.csv"
697,44,22,"set_2","inverse","base_block","rev",3,"fribble_first",0,1,2,2206971,"order_697.csv"
698,44,22,"set_2","inverse","base_block","rev",3,"fractal_first",0,1,2,2206981,"order_698.csv"
699,44,22,"set_2","inverse","base_block","rev",3,"fribble_first",1,1,2,2206991,"order_699.csv"
700,44,22,"set_2","inverse","base_block","rev",3,"fractal_first",1,1,2,2207001,"order_700.csv"
701,44,22,"set_2","inverse","base_block","rev",3,"fribble_first",0,2,2,2207012,"order_701.csv"
702,44,22,"set_2","inverse","base_block","rev",3,"fractal_first",0,2,2,2207022,"order_702.csv"
703,44,22,"set_2","inverse","base_block","rev",3,"fribble_first",1,2,2,2207032,"order_703.csv"
704,44,22,"set_2","inverse","base_block","rev",3,"fractal_first",1,2,2,2207042,"order_704.csv"
