"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
97,7,4,"set_2","normal","base_rev","base",1,"fribble_first",0,1,1,400971,"order_097.csv"
98,7,4,"set_2","normal","base_rev","base",1,"fractal_first",0,1,1,400981,"order_098.csv"
99,7,4,"set_2","normal","base_rev","base",1,"fribble_first",1,1,1,400991,"order_099.csv"
100,7,4,"set_2","normal","base_rev","base",1,"fractal_first",1,1,1,401001,"order_100.csv"
101,7,4,"set_2","normal","base_rev","base",1,"fribble_first",0,2,1,401012,"order_101.csv"
102,7,4,"set_2","normal","base_rev","base",1,"fractal_first",0,2,1,401022,"order_102.csv"
103,7,4,"set_2","normal","base_rev","base",1,"fribble_first",1,2,1,401032,"order_103.csv"
104,7,4,"set_2","normal","base_rev","base",1,"fractal_first",1,2,1,401042,"order_104.csv"
105,7,4,"set_2","normal","base_rev","base",1,"fribble_first",0,1,2,401051,"order_105.csv"
106,7,4,"set_2","normal","base_rev","base",1,"fractal_first",0,1,2,401061,"order_106.csv"
107,7,4,"set_2","normal","base_rev","base",1,"fribble_first",1,1,2,401071,"order_107.csv"
108,7,4,"set_2","normal","base_rev","base",1,"fractal_first",1,1,2,401081,"order_108.csv"
109,7,4,"set_2","normal","base_rev","base",1,"fribble_first",0,2,2,401092,"order_109.csv"
110,7,4,"set_2","normal","base_rev","base",1,"fractal_first",0,2,2,401102,"order_110.csv"
111,7,4,"set_2","normal","base_rev","base",1,"fribble_first",1,2,2,401112,"order_111.csv"
112,7,4,"set_2","normal","base_rev","base",1,"fractal_first",1,2,2,401122,"order_112.csv"
