"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
529,34,17,"set_1","inverse","base_block","base",3,"fribble_first",0,1,1,1705291,"order_529.csv"
530,34,17,"set_1","inverse","base_block","base",3,"fractal_first",0,1,1,1705301,"order_530.csv"
531,34,17,"set_1","inverse","base_block","base",3,"fribble_first",1,1,1,1705311,"order_531.csv"
532,34,17,"set_1","inverse","base_block","base",3,"fractal_first",1,1,1,1705321,"order_532.csv"
533,34,17,"set_1","inverse","base_block","base",3,"fribble_first",0,2,1,1705332,"order_533.csv"
534,34,17,"set_1","inverse","base_block","base",3,"fractal_first",0,2,1,1705342,"order_534.csv"
535,34,17,"set_1","inverse","base_block","base",3,"fribble_first",1,2,1,1705352,"order_535.csv"
536,34,17,"set_1","inverse","base_block","base",3,"fractal_first",1,2,1,1705362,"order_536.csv"
537,34,17,"set_1","inverse","base_block","base",3,"fribble_first",0,1,2,1705371,"order_537.csv"
538,34,17,"set_1","inverse","base_block","base",3,"fractal_first",0,1,2,1705381,"order_538.csv"
539,34,17,"set_1","inverse","base_block","base",3,"fribble_first",1,1,2,1705391,"order_539.csv"
540,34,17,"set_1","inverse","base_block","base",3,"fractal_first",1,1,2,1705401,"order_540.csv"
541,34,17,"set_1","inverse","base_block","base",3,"fribble_first",0,2,2,1705412,"order_541.csv"
542,34,17,"set_1","inverse","base_block","base",3,"fractal_first",0,2,2,1705422,"order_542.csv"
543,34,17,"set_1","inverse","base_block","base",3,"fribble_first",1,2,2,1705432,"order_543.csv"
544,34,17,"set_1","inverse","base_block","base",3,"fractal_first",1,2,2,1705442,"order_544.csv"
