"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
705,45,23,"set_1","normal","base_rev","rev",3,"fribble_first",0,1,1,2307051,"order_705.csv"
706,45,23,"set_1","normal","base_rev","rev",3,"fractal_first",0,1,1,2307061,"order_706.csv"
707,45,23,"set_1","normal","base_rev","rev",3,"fribble_first",1,1,1,2307071,"order_707.csv"
708,45,23,"set_1","normal","base_rev","rev",3,"fractal_first",1,1,1,2307081,"order_708.csv"
709,45,23,"set_1","normal","base_rev","rev",3,"fribble_first",0,2,1,2307092,"order_709.csv"
710,45,23,"set_1","normal","base_rev","rev",3,"fractal_first",0,2,1,2307102,"order_710.csv"
711,45,23,"set_1","normal","base_rev","rev",3,"fribble_first",1,2,1,2307112,"order_711.csv"
712,45,23,"set_1","normal","base_rev","rev",3,"fractal_first",1,2,1,2307122,"order_712.csv"
713,45,23,"set_1","normal","base_rev","rev",3,"fribble_first",0,1,2,2307131,"order_713.csv"
714,45,23,"set_1","normal","base_rev","rev",3,"fractal_first",0,1,2,2307141,"order_714.csv"
715,45,23,"set_1","normal","base_rev","rev",3,"fribble_first",1,1,2,2307151,"order_715.csv"
716,45,23,"set_1","normal","base_rev","rev",3,"fractal_first",1,1,2,2307161,"order_716.csv"
717,45,23,"set_1","normal","base_rev","rev",3,"fribble_first",0,2,2,2307172,"order_717.csv"
718,45,23,"set_1","normal","base_rev","rev",3,"fractal_first",0,2,2,2307182,"order_718.csv"
719,45,23,"set_1","normal","base_rev","rev",3,"fribble_first",1,2,2,2307192,"order_719.csv"
720,45,23,"set_1","normal","base_rev","rev",3,"fractal_first",1,2,2,2307202,"order_720.csv"
