trial_number,familiar_stimulus,novel_stimulus,familiar_stimulus_item,novel_stimulus_item,complexity_condition,familiarization_time,familiar_stimulus_path,novel_stimulus_path,familiar_location_1,familiar_location_2,left_image_path_1,right_image_path_1,left_image_path_2,right_image_path_2,test_time_1,test_time_2,familiarization_time_timeout,lab,fribble_shuffle_seed,fractal_shuffle_seed,seed_group,fribble_set,test_familiar_location_order,trial_type
1,Diamond_Complex,Crinkle_Complex,Diamond,Crinkle,complex,15,stimuli/images/Diamond_Complex.png,stimuli/images/Crinkle_Complex.png,right,left,stimuli/images/Crinkle_Complex.png,stimuli/images/Diamond_Complex.png,stimuli/images/Diamond_Complex.png,stimuli/images/Crinkle_Complex.png,5,5,30,lab7,12,13,2,set_2,loc_order_1,fribble
2,Bowl_Simple,Tripod_Simple,Bowl,Tripod,simple,15,stimuli/images/Bowl_Simple.png,stimuli/images/Tripod_Simple.png,left,right,stimuli/images/Bowl_Simple.png,stimuli/images/Tripod_Simple.png,stimuli/images/Tripod_Simple.png,stimuli/images/Bowl_Simple.png,5,5,30,lab7,12,13,2,set_2,loc_order_1,fribble
3,Gumdrop_Complex,Pyramid_Complex,Gumdrop,Pyramid,complex,10,stimuli/images/Gumdrop_Complex.png,stimuli/images/Pyramid_Complex.png,left,right,stimuli/images/Gumdrop_Complex.png,stimuli/images/Pyramid_Complex.png,stimuli/images/Pyramid_Complex.png,stimuli/images/Gumdrop_Complex.png,5,5,20,lab7,12,13,2,set_2,loc_order_1,fribble
4,Cylinder_Simple,Pacman_Simple,Cylinder,Pacman,simple,5,stimuli/images/Cylinder_Simple.png,stimuli/images/Pacman_Simple.png,right,left,stimuli/images/Pacman_Simple.png,stimuli/images/Cylinder_Simple.png,stimuli/images/Cylinder_Simple.png,stimuli/images/Pacman_Simple.png,5,5,10,lab7,12,13,2,set_2,loc_order_1,fribble
5,Arrow_Simple,Bowtie_Simple,Arrow,Bowtie,simple,10,stimuli/images/Arrow_Simple.png,stimuli/images/Bowtie_Simple.png,right,left,stimuli/images/Bowtie_Simple.png,stimuli/images/Arrow_Simple.png,stimuli/images/Arrow_Simple.png,stimuli/images/Bowtie_Simple.png,5,5,20,lab7,12,13,2,set_2,loc_order_1,fribble
6,Pumpkin_Complex,SimsDiamond_Complex,Pumpkin,SimsDiamond,complex,5,stimuli/images/Pumpkin_Complex.png,stimuli/images/SimsDiamond_Complex.png,left,right,stimuli/images/Pumpkin_Complex.png,stimuli/images/SimsDiamond_Complex.png,stimuli/images/SimsDiamond_Complex.png,stimuli/images/Pumpkin_Complex.png,5,5,10,lab7,12,13,2,set_2,loc_order_1,fribble
7,fractal_simple_pair3_b_bright,fractal_simple_pair3_a_bright,pair3_b,pair3_a,simple,5,stimuli/images/fractal_simple_pair3_b_bright.png,stimuli/images/fractal_simple_pair3_a_bright.png,right,left,stimuli/images/fractal_simple_pair3_a_bright.png,stimuli/images/fractal_simple_pair3_b_bright.png,stimuli/images/fractal_simple_pair3_b_bright.png,stimuli/images/fractal_simple_pair3_a_bright.png,5,5,10,lab7,12,13,2,set_2,loc_order_1,fractal
8,fractal_complex_pair6_b_bright,fractal_complex_pair6_a_bright,pair6_b,pair6_a,complex,15,stimuli/images/fractal_complex_pair6_b_bright.png,stimuli/images/fractal_complex_pair6_a_bright.png,right,left,stimuli/images/fractal_complex_pair6_a_bright.png,stimuli/images/fractal_complex_pair6_b_bright.png,stimuli/images/fractal_complex_pair6_b_bright.png,stimuli/images/fractal_complex_pair6_a_bright.png,5,5,30,lab7,12,13,2,set_2,loc_order_1,fractal
9,fractal_complex_pair2_b_bright,fractal_complex_pair2_a_bright,pair2_b,pair2_a,complex,10,stimuli/images/fractal_complex_pair2_b_bright.png,stimuli/images/fractal_complex_pair2_a_bright.png,left,right,stimuli/images/fractal_complex_pair2_b_bright.png,stimuli/images/fractal_complex_pair2_a_bright.png,stimuli/images/fractal_complex_pair2_a_bright.png,stimuli/images/fractal_complex_pair2_b_bright.png,5,5,20,lab7,12,13,2,set_2,loc_order_1,fractal
10,fractal_simple_pair5_b_bright,fractal_simple_pair5_a_bright,pair5_b,pair5_a,simple,5,stimuli/images/fractal_simple_pair5_b_bright.png,stimuli/images/fractal_simple_pair5_a_bright.png,left,right,stimuli/images/fractal_simple_pair5_b_bright.png,stimuli/images/fractal_simple_pair5_a_bright.png,stimuli/images/fractal_simple_pair5_a_bright.png,stimuli/images/fractal_simple_pair5_b_bright.png,5,5,10,lab7,12,13,2,set_2,loc_order_1,fractal
11,fractal_simple_pair1_b_bright,fractal_simple_pair1_a_bright,pair1_b,pair1_a,simple,15,stimuli/images/fractal_simple_pair1_b_bright.png,stimuli/images/fractal_simple_pair1_a_bright.png,right,left,stimuli/images/fractal_simple_pair1_a_bright.png,stimuli/images/fractal_simple_pair1_b_bright.png,stimuli/images/fractal_simple_pair1_b_bright.png,stimuli/images/fractal_simple_pair1_a_bright.png,5,5,30,lab7,12,13,2,set_2,loc_order_1,fractal
12,fractal_complex_pair4_b_bright,fractal_complex_pair4_a_bright,pair4_b,pair4_a,complex,10,stimuli/images/fractal_complex_pair4_b_bright.png,stimuli/images/fractal_complex_pair4_a_bright.png,left,right,stimuli/images/fractal_complex_pair4_b_bright.png,stimuli/images/fractal_complex_pair4_a_bright.png,stimuli/images/fractal_complex_pair4_a_bright.png,stimuli/images/fractal_complex_pair4_b_bright.png,5,5,20,lab7,12,13,2,set_2,loc_order_1,fractal
