"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
513,33,17,"set_1","normal","base_block","base",3,"fribble_first",0,1,1,1705131,"order_513.csv"
514,33,17,"set_1","normal","base_block","base",3,"fractal_first",0,1,1,1705141,"order_514.csv"
515,33,17,"set_1","normal","base_block","base",3,"fribble_first",1,1,1,1705151,"order_515.csv"
516,33,17,"set_1","normal","base_block","base",3,"fractal_first",1,1,1,1705161,"order_516.csv"
517,33,17,"set_1","normal","base_block","base",3,"fribble_first",0,2,1,1705172,"order_517.csv"
518,33,17,"set_1","normal","base_block","base",3,"fractal_first",0,2,1,1705182,"order_518.csv"
519,33,17,"set_1","normal","base_block","base",3,"fribble_first",1,2,1,1705192,"order_519.csv"
520,33,17,"set_1","normal","base_block","base",3,"fractal_first",1,2,1,1705202,"order_520.csv"
521,33,17,"set_1","normal","base_block","base",3,"fribble_first",0,1,2,1705211,"order_521.csv"
522,33,17,"set_1","normal","base_block","base",3,"fractal_first",0,1,2,1705221,"order_522.csv"
523,33,17,"set_1","normal","base_block","base",3,"fribble_first",1,1,2,1705231,"order_523.csv"
524,33,17,"set_1","normal","base_block","base",3,"fractal_first",1,1,2,1705241,"order_524.csv"
525,33,17,"set_1","normal","base_block","base",3,"fribble_first",0,2,2,1705252,"order_525.csv"
526,33,17,"set_1","normal","base_block","base",3,"fractal_first",0,2,2,1705262,"order_526.csv"
527,33,17,"set_1","normal","base_block","base",3,"fribble_first",1,2,2,1705272,"order_527.csv"
528,33,17,"set_1","normal","base_block","base",3,"fractal_first",1,2,2,1705282,"order_528.csv"
