"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
737,47,24,"set_2","normal","base_rev","rev",3,"fribble_first",0,1,1,2407371,"order_737.csv"
738,47,24,"set_2","normal","base_rev","rev",3,"fractal_first",0,1,1,2407381,"order_738.csv"
739,47,24,"set_2","normal","base_rev","rev",3,"fribble_first",1,1,1,2407391,"order_739.csv"
740,47,24,"set_2","normal","base_rev","rev",3,"fractal_first",1,1,1,2407401,"order_740.csv"
741,47,24,"set_2","normal","base_rev","rev",3,"fribble_first",0,2,1,2407412,"order_741.csv"
742,47,24,"set_2","normal","base_rev","rev",3,"fractal_first",0,2,1,2407422,"order_742.csv"
743,47,24,"set_2","normal","base_rev","rev",3,"fribble_first",1,2,1,2407432,"order_743.csv"
744,47,24,"set_2","normal","base_rev","rev",3,"fractal_first",1,2,1,2407442,"order_744.csv"
745,47,24,"set_2","normal","base_rev","rev",3,"fribble_first",0,1,2,2407451,"order_745.csv"
746,47,24,"set_2","normal","base_rev","rev",3,"fractal_first",0,1,2,2407461,"order_746.csv"
747,47,24,"set_2","normal","base_rev","rev",3,"fribble_first",1,1,2,2407471,"order_747.csv"
748,47,24,"set_2","normal","base_rev","rev",3,"fractal_first",1,1,2,2407481,"order_748.csv"
749,47,24,"set_2","normal","base_rev","rev",3,"fribble_first",0,2,2,2407492,"order_749.csv"
750,47,24,"set_2","normal","base_rev","rev",3,"fractal_first",0,2,2,2407502,"order_750.csv"
751,47,24,"set_2","normal","base_rev","rev",3,"fribble_first",1,2,2,2407512,"order_751.csv"
752,47,24,"set_2","normal","base_rev","rev",3,"fractal_first",1,2,2,2407522,"order_752.csv"
