"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
49,4,2,"set_2","inverse","base_block","base",1,"fribble_first",0,1,1,200491,"order_049.csv"
50,4,2,"set_2","inverse","base_block","base",1,"fractal_first",0,1,1,200501,"order_050.csv"
51,4,2,"set_2","inverse","base_block","base",1,"fribble_first",1,1,1,200511,"order_051.csv"
52,4,2,"set_2","inverse","base_block","base",1,"fractal_first",1,1,1,200521,"order_052.csv"
53,4,2,"set_2","inverse","base_block","base",1,"fribble_first",0,2,1,200532,"order_053.csv"
54,4,2,"set_2","inverse","base_block","base",1,"fractal_first",0,2,1,200542,"order_054.csv"
55,4,2,"set_2","inverse","base_block","base",1,"fribble_first",1,2,1,200552,"order_055.csv"
56,4,2,"set_2","inverse","base_block","base",1,"fractal_first",1,2,1,200562,"order_056.csv"
57,4,2,"set_2","inverse","base_block","base",1,"fribble_first",0,1,2,200571,"order_057.csv"
58,4,2,"set_2","inverse","base_block","base",1,"fractal_first",0,1,2,200581,"order_058.csv"
59,4,2,"set_2","inverse","base_block","base",1,"fribble_first",1,1,2,200591,"order_059.csv"
60,4,2,"set_2","inverse","base_block","base",1,"fractal_first",1,1,2,200601,"order_060.csv"
61,4,2,"set_2","inverse","base_block","base",1,"fribble_first",0,2,2,200612,"order_061.csv"
62,4,2,"set_2","inverse","base_block","base",1,"fractal_first",0,2,2,200622,"order_062.csv"
63,4,2,"set_2","inverse","base_block","base",1,"fribble_first",1,2,2,200632,"order_063.csv"
64,4,2,"set_2","inverse","base_block","base",1,"fractal_first",1,2,2,200642,"order_064.csv"
