"lab_number","base_lab_id","order_id","trial_number","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","time_order_index","stimulus_type_order","familiar_role","location_shuffle_group","location_seed","row_type","familiar_stimulus","novel_stimulus","familiar_stimulus_item","novel_stimulus_item","complexity_condition","familiarization_time","familiar_stimulus_path","novel_stimulus_path","familiar_location_1","familiar_location_2","left_image_path_1","right_image_path_1","left_image_path_2","right_image_path_2","test_time_1","test_time_2","familiarization_time_timeout"
21,11,326,1,"set_1","normal","base_rev","base",2,1,"fractal_first",0,2,1103262,"fractal","fractal_complex_pair6_a_bright","fractal_complex_pair6_b_bright","pair6_a","pair6_b","complex",15,"stimuli/images//fractal_complex_pair6_a_bright.png","stimuli/images//fractal_complex_pair6_b_bright.png","left","right","stimuli/images//fractal_complex_pair6_a_bright.png","stimuli/images//fractal_complex_pair6_b_bright.png","stimuli/images//fractal_complex_pair6_b_bright.png","stimuli/images//fractal_complex_pair6_a_bright.png",5,5,30
21,11,326,2,"set_1","normal","base_rev","base",2,1,"fractal_first",0,2,1103262,"fractal","fractal_complex_pair5_a_bright","fractal_complex_pair5_b_bright","pair5_a","pair5_b","complex",10,"stimuli/images//fractal_complex_pair5_a_bright.png","stimuli/images//fractal_complex_pair5_b_bright.png","right","left","stimuli/images//fractal_complex_pair5_b_bright.png","stimuli/images//fractal_complex_pair5_a_bright.png","stimuli/images//fractal_complex_pair5_a_bright.png","stimuli/images//fractal_complex_pair5_b_bright.png",5,5,20
21,11,326,3,"set_1","normal","base_rev","base",2,1,"fractal_first",0,2,1103262,"fractal","fractal_complex_pair4_a_bright","fractal_complex_pair4_b_bright","pair4_a","pair4_b","complex",5,"stimuli/images//fractal_complex_pair4_a_bright.png","stimuli/images//fractal_complex_pair4_b_bright.png","right","left","stimuli/images//fractal_complex_pair4_b_bright.png","stimuli/images//fractal_complex_pair4_a_bright.png","stimuli/images//fractal_complex_pair4_a_bright.png","stimuli/images//fractal_complex_pair4_b_bright.png",5,5,10
21,11,326,4,"set_1","normal","base_rev","base",2,1,"fractal_first",0,2,1103262,"fractal","fractal_simple_pair3_a_bright","fractal_simple_pair3_b_bright","pair3_a","pair3_b","simple",5,"stimuli/images//fractal_simple_pair3_a_bright.png","stimuli/images//fractal_simple_pair3_b_bright.png","left","right","stimuli/images//fractal_simple_pair3_a_bright.png","stimuli/images//fractal_simple_pair3_b_bright.png","stimuli/images//fractal_simple_pair3_b_bright.png","stimuli/images//fractal_simple_pair3_a_bright.png",5,5,10
21,11,326,5,"set_1","normal","base_rev","base",2,1,"fractal_first",0,2,1103262,"fractal","fractal_simple_pair2_a_bright","fractal_simple_pair2_b_bright","pair2_a","pair2_b","simple",10,"stimuli/images//fractal_simple_pair2_a_bright.png","stimuli/images//fractal_simple_pair2_b_bright.png","left","right","stimuli/images//fractal_simple_pair2_a_bright.png","stimuli/images//fractal_simple_pair2_b_bright.png","stimuli/images//fractal_simple_pair2_b_bright.png","stimuli/images//fractal_simple_pair2_a_bright.png",5,5,20
21,11,326,6,"set_1","normal","base_rev","base",2,1,"fractal_first",0,2,1103262,"fractal","fractal_simple_pair1_a_bright","fractal_simple_pair1_b_bright","pair1_a","pair1_b","simple",15,"stimuli/images//fractal_simple_pair1_a_bright.png","stimuli/images//fractal_simple_pair1_b_bright.png","left","right","stimuli/images//fractal_simple_pair1_a_bright.png","stimuli/images//fractal_simple_pair1_b_bright.png","stimuli/images//fractal_simple_pair1_b_bright.png","stimuli/images//fractal_simple_pair1_a_bright.png",5,5,30
21,11,326,7,"set_1","normal","base_rev","base",2,1,"fractal_first",0,2,1103262,"fribble","Bowl_Complex","Gumdrop_Complex","Bowl","Gumdrop","complex",5,"stimuli/images//Bowl_Complex.png","stimuli/images//Gumdrop_Complex.png","right","left","stimuli/images//Gumdrop_Complex.png","stimuli/images//Bowl_Complex.png","stimuli/images//Bowl_Complex.png","stimuli/images//Gumdrop_Complex.png",5,5,10
21,11,326,8,"set_1","normal","base_rev","base",2,1,"fractal_first",0,2,1103262,"fribble","Crinkle_Simple","Pumpkin_Simple","Crinkle","Pumpkin","simple",15,"stimuli/images//Crinkle_Simple.png","stimuli/images//Pumpkin_Simple.png","left","right","stimuli/images//Crinkle_Simple.png","stimuli/images//Pumpkin_Simple.png","stimuli/images//Pumpkin_Simple.png","stimuli/images//Crinkle_Simple.png",5,5,30
21,11,326,9,"set_1","normal","base_rev","base",2,1,"fractal_first",0,2,1103262,"fribble","Pacman_Simple","Arrow_Simple","Pacman","Arrow","simple",10,"stimuli/images//Pacman_Simple.png","stimuli/images//Arrow_Simple.png","right","left","stimuli/images//Arrow_Simple.png","stimuli/images//Pacman_Simple.png","stimuli/images//Pacman_Simple.png","stimuli/images//Arrow_Simple.png",5,5,20
21,11,326,10,"set_1","normal","base_rev","base",2,1,"fractal_first",0,2,1103262,"fribble","Pyramid_Complex","Bowtie_Complex","Pyramid","Bowtie","complex",15,"stimuli/images//Pyramid_Complex.png","stimuli/images//Bowtie_Complex.png","right","left","stimuli/images//Bowtie_Complex.png","stimuli/images//Pyramid_Complex.png","stimuli/images//Pyramid_Complex.png","stimuli/images//Bowtie_Complex.png",5,5,30
21,11,326,11,"set_1","normal","base_rev","base",2,1,"fractal_first",0,2,1103262,"fribble","SimsDiamond_Complex","Cylinder_Complex","SimsDiamond","Cylinder","complex",10,"stimuli/images//SimsDiamond_Complex.png","stimuli/images//Cylinder_Complex.png","left","right","stimuli/images//SimsDiamond_Complex.png","stimuli/images//Cylinder_Complex.png","stimuli/images//Cylinder_Complex.png","stimuli/images//SimsDiamond_Complex.png",5,5,20
21,11,326,12,"set_1","normal","base_rev","base",2,1,"fractal_first",0,2,1103262,"fribble","Tripod_Simple","Diamond_Simple","Tripod","Diamond","simple",5,"stimuli/images//Tripod_Simple.png","stimuli/images//Diamond_Simple.png","right","left","stimuli/images//Diamond_Simple.png","stimuli/images//Tripod_Simple.png","stimuli/images//Tripod_Simple.png","stimuli/images//Diamond_Simple.png",5,5,10
