"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
257,17,9,"set_1","normal","base_block","base",2,"fribble_first",0,1,1,902571,"order_257.csv"
258,17,9,"set_1","normal","base_block","base",2,"fractal_first",0,1,1,902581,"order_258.csv"
259,17,9,"set_1","normal","base_block","base",2,"fribble_first",1,1,1,902591,"order_259.csv"
260,17,9,"set_1","normal","base_block","base",2,"fractal_first",1,1,1,902601,"order_260.csv"
261,17,9,"set_1","normal","base_block","base",2,"fribble_first",0,2,1,902612,"order_261.csv"
262,17,9,"set_1","normal","base_block","base",2,"fractal_first",0,2,1,902622,"order_262.csv"
263,17,9,"set_1","normal","base_block","base",2,"fribble_first",1,2,1,902632,"order_263.csv"
264,17,9,"set_1","normal","base_block","base",2,"fractal_first",1,2,1,902642,"order_264.csv"
265,17,9,"set_1","normal","base_block","base",2,"fribble_first",0,1,2,902651,"order_265.csv"
266,17,9,"set_1","normal","base_block","base",2,"fractal_first",0,1,2,902661,"order_266.csv"
267,17,9,"set_1","normal","base_block","base",2,"fribble_first",1,1,2,902671,"order_267.csv"
268,17,9,"set_1","normal","base_block","base",2,"fractal_first",1,1,2,902681,"order_268.csv"
269,17,9,"set_1","normal","base_block","base",2,"fribble_first",0,2,2,902692,"order_269.csv"
270,17,9,"set_1","normal","base_block","base",2,"fractal_first",0,2,2,902702,"order_270.csv"
271,17,9,"set_1","normal","base_block","base",2,"fribble_first",1,2,2,902712,"order_271.csv"
272,17,9,"set_1","normal","base_block","base",2,"fractal_first",1,2,2,902722,"order_272.csv"
