"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
161,11,6,"set_2","normal","base_block","rev",1,"fribble_first",0,1,1,601611,"order_161.csv"
162,11,6,"set_2","normal","base_block","rev",1,"fractal_first",0,1,1,601621,"order_162.csv"
163,11,6,"set_2","normal","base_block","rev",1,"fribble_first",1,1,1,601631,"order_163.csv"
164,11,6,"set_2","normal","base_block","rev",1,"fractal_first",1,1,1,601641,"order_164.csv"
165,11,6,"set_2","normal","base_block","rev",1,"fribble_first",0,2,1,601652,"order_165.csv"
166,11,6,"set_2","normal","base_block","rev",1,"fractal_first",0,2,1,601662,"order_166.csv"
167,11,6,"set_2","normal","base_block","rev",1,"fribble_first",1,2,1,601672,"order_167.csv"
168,11,6,"set_2","normal","base_block","rev",1,"fractal_first",1,2,1,601682,"order_168.csv"
169,11,6,"set_2","normal","base_block","rev",1,"fribble_first",0,1,2,601691,"order_169.csv"
170,11,6,"set_2","normal","base_block","rev",1,"fractal_first",0,1,2,601701,"order_170.csv"
171,11,6,"set_2","normal","base_block","rev",1,"fribble_first",1,1,2,601711,"order_171.csv"
172,11,6,"set_2","normal","base_block","rev",1,"fractal_first",1,1,2,601721,"order_172.csv"
173,11,6,"set_2","normal","base_block","rev",1,"fribble_first",0,2,2,601732,"order_173.csv"
174,11,6,"set_2","normal","base_block","rev",1,"fractal_first",0,2,2,601742,"order_174.csv"
175,11,6,"set_2","normal","base_block","rev",1,"fribble_first",1,2,2,601752,"order_175.csv"
176,11,6,"set_2","normal","base_block","rev",1,"fractal_first",1,2,2,601762,"order_176.csv"
