"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
753,48,24,"set_2","inverse","base_rev","rev",3,"fribble_first",0,1,1,2407531,"order_753.csv"
754,48,24,"set_2","inverse","base_rev","rev",3,"fractal_first",0,1,1,2407541,"order_754.csv"
755,48,24,"set_2","inverse","base_rev","rev",3,"fribble_first",1,1,1,2407551,"order_755.csv"
756,48,24,"set_2","inverse","base_rev","rev",3,"fractal_first",1,1,1,2407561,"order_756.csv"
757,48,24,"set_2","inverse","base_rev","rev",3,"fribble_first",0,2,1,2407572,"order_757.csv"
758,48,24,"set_2","inverse","base_rev","rev",3,"fractal_first",0,2,1,2407582,"order_758.csv"
759,48,24,"set_2","inverse","base_rev","rev",3,"fribble_first",1,2,1,2407592,"order_759.csv"
760,48,24,"set_2","inverse","base_rev","rev",3,"fractal_first",1,2,1,2407602,"order_760.csv"
761,48,24,"set_2","inverse","base_rev","rev",3,"fribble_first",0,1,2,2407611,"order_761.csv"
762,48,24,"set_2","inverse","base_rev","rev",3,"fractal_first",0,1,2,2407621,"order_762.csv"
763,48,24,"set_2","inverse","base_rev","rev",3,"fribble_first",1,1,2,2407631,"order_763.csv"
764,48,24,"set_2","inverse","base_rev","rev",3,"fractal_first",1,1,2,2407641,"order_764.csv"
765,48,24,"set_2","inverse","base_rev","rev",3,"fribble_first",0,2,2,2407652,"order_765.csv"
766,48,24,"set_2","inverse","base_rev","rev",3,"fractal_first",0,2,2,2407662,"order_766.csv"
767,48,24,"set_2","inverse","base_rev","rev",3,"fribble_first",1,2,2,2407672,"order_767.csv"
768,48,24,"set_2","inverse","base_rev","rev",3,"fractal_first",1,2,2,2407682,"order_768.csv"
