trial_number,familiar_stimulus,novel_stimulus,familiar_stimulus_item,novel_stimulus_item,complexity_condition,familiarization_time,familiar_stimulus_path,novel_stimulus_path,familiar_location_1,familiar_location_2,left_image_path_1,right_image_path_1,left_image_path_2,right_image_path_2,test_time_1,test_time_2,familiarization_time_timeout,lab,fribble_shuffle_seed,fractal_shuffle_seed,seed_group,fribble_set,test_familiar_location_order,trial_type
1,Pacman_Complex,Arrow_Complex,Pacman,Arrow,complex,15,stimuli/images/Pacman_Complex.png,stimuli/images/Arrow_Complex.png,left,right,stimuli/images/Pacman_Complex.png,stimuli/images/Arrow_Complex.png,stimuli/images/Arrow_Complex.png,stimuli/images/Pacman_Complex.png,5,5,30,lab6,12,13,2,set_1,loc_order_2,fribble
2,Pyramid_Simple,Bowtie_Simple,Pyramid,Bowtie,simple,15,stimuli/images/Pyramid_Simple.png,stimuli/images/Bowtie_Simple.png,right,left,stimuli/images/Bowtie_Simple.png,stimuli/images/Pyramid_Simple.png,stimuli/images/Pyramid_Simple.png,stimuli/images/Bowtie_Simple.png,5,5,30,lab6,12,13,2,set_1,loc_order_2,fribble
3,Crinkle_Complex,Pumpkin_Complex,Crinkle,Pumpkin,complex,10,stimuli/images/Crinkle_Complex.png,stimuli/images/Pumpkin_Complex.png,right,left,stimuli/images/Pumpkin_Complex.png,stimuli/images/Crinkle_Complex.png,stimuli/images/Crinkle_Complex.png,stimuli/images/Pumpkin_Complex.png,5,5,20,lab6,12,13,2,set_1,loc_order_2,fribble
4,Tripod_Simple,Diamond_Simple,Tripod,Diamond,simple,5,stimuli/images/Tripod_Simple.png,stimuli/images/Diamond_Simple.png,left,right,stimuli/images/Tripod_Simple.png,stimuli/images/Diamond_Simple.png,stimuli/images/Diamond_Simple.png,stimuli/images/Tripod_Simple.png,5,5,10,lab6,12,13,2,set_1,loc_order_2,fribble
5,SimsDiamond_Simple,Cylinder_Simple,SimsDiamond,Cylinder,simple,10,stimuli/images/SimsDiamond_Simple.png,stimuli/images/Cylinder_Simple.png,left,right,stimuli/images/SimsDiamond_Simple.png,stimuli/images/Cylinder_Simple.png,stimuli/images/Cylinder_Simple.png,stimuli/images/SimsDiamond_Simple.png,5,5,20,lab6,12,13,2,set_1,loc_order_2,fribble
6,Bowl_Complex,Gumdrop_Complex,Bowl,Gumdrop,complex,5,stimuli/images/Bowl_Complex.png,stimuli/images/Gumdrop_Complex.png,right,left,stimuli/images/Gumdrop_Complex.png,stimuli/images/Bowl_Complex.png,stimuli/images/Bowl_Complex.png,stimuli/images/Gumdrop_Complex.png,5,5,10,lab6,12,13,2,set_1,loc_order_2,fribble
7,fractal_simple_pair3_a_bright,fractal_simple_pair3_b_bright,pair3_a,pair3_b,simple,5,stimuli/images/fractal_simple_pair3_a_bright.png,stimuli/images/fractal_simple_pair3_b_bright.png,left,right,stimuli/images/fractal_simple_pair3_a_bright.png,stimuli/images/fractal_simple_pair3_b_bright.png,stimuli/images/fractal_simple_pair3_b_bright.png,stimuli/images/fractal_simple_pair3_a_bright.png,5,5,10,lab6,12,13,2,set_1,loc_order_2,fractal
8,fractal_complex_pair6_a_bright,fractal_complex_pair6_b_bright,pair6_a,pair6_b,complex,15,stimuli/images/fractal_complex_pair6_a_bright.png,stimuli/images/fractal_complex_pair6_b_bright.png,left,right,stimuli/images/fractal_complex_pair6_a_bright.png,stimuli/images/fractal_complex_pair6_b_bright.png,stimuli/images/fractal_complex_pair6_b_bright.png,stimuli/images/fractal_complex_pair6_a_bright.png,5,5,30,lab6,12,13,2,set_1,loc_order_2,fractal
9,fractal_complex_pair2_a_bright,fractal_complex_pair2_b_bright,pair2_a,pair2_b,complex,10,stimuli/images/fractal_complex_pair2_a_bright.png,stimuli/images/fractal_complex_pair2_b_bright.png,right,left,stimuli/images/fractal_complex_pair2_b_bright.png,stimuli/images/fractal_complex_pair2_a_bright.png,stimuli/images/fractal_complex_pair2_a_bright.png,stimuli/images/fractal_complex_pair2_b_bright.png,5,5,20,lab6,12,13,2,set_1,loc_order_2,fractal
10,fractal_simple_pair5_a_bright,fractal_simple_pair5_b_bright,pair5_a,pair5_b,simple,5,stimuli/images/fractal_simple_pair5_a_bright.png,stimuli/images/fractal_simple_pair5_b_bright.png,right,left,stimuli/images/fractal_simple_pair5_b_bright.png,stimuli/images/fractal_simple_pair5_a_bright.png,stimuli/images/fractal_simple_pair5_a_bright.png,stimuli/images/fractal_simple_pair5_b_bright.png,5,5,10,lab6,12,13,2,set_1,loc_order_2,fractal
11,fractal_simple_pair1_a_bright,fractal_simple_pair1_b_bright,pair1_a,pair1_b,simple,15,stimuli/images/fractal_simple_pair1_a_bright.png,stimuli/images/fractal_simple_pair1_b_bright.png,left,right,stimuli/images/fractal_simple_pair1_a_bright.png,stimuli/images/fractal_simple_pair1_b_bright.png,stimuli/images/fractal_simple_pair1_b_bright.png,stimuli/images/fractal_simple_pair1_a_bright.png,5,5,30,lab6,12,13,2,set_1,loc_order_2,fractal
12,fractal_complex_pair4_a_bright,fractal_complex_pair4_b_bright,pair4_a,pair4_b,complex,10,stimuli/images/fractal_complex_pair4_a_bright.png,stimuli/images/fractal_complex_pair4_b_bright.png,right,left,stimuli/images/fractal_complex_pair4_b_bright.png,stimuli/images/fractal_complex_pair4_a_bright.png,stimuli/images/fractal_complex_pair4_a_bright.png,stimuli/images/fractal_complex_pair4_b_bright.png,5,5,20,lab6,12,13,2,set_1,loc_order_2,fractal
