"lab_number","base_lab_id","order_id","trial_number","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","time_order_index","stimulus_type_order","familiar_role","location_shuffle_group","location_seed","row_type","familiar_stimulus","novel_stimulus","familiar_stimulus_item","novel_stimulus_item","complexity_condition","familiarization_time","familiar_stimulus_path","novel_stimulus_path","familiar_location_1","familiar_location_2","left_image_path_1","right_image_path_1","left_image_path_2","right_image_path_2","test_time_1","test_time_2","familiarization_time_timeout"
30,15,476,1,"set_1","inverse","base_rev","rev",2,2,"fractal_first",1,1,1504761,"fribble","Diamond_Complex","Tripod_Complex","Diamond","Tripod","complex",15,"stimuli/images//Diamond_Complex.png","stimuli/images//Tripod_Complex.png","left","right","stimuli/images//Diamond_Complex.png","stimuli/images//Tripod_Complex.png","stimuli/images//Tripod_Complex.png","stimuli/images//Diamond_Complex.png",5,5,30
30,15,476,2,"set_1","inverse","base_rev","rev",2,2,"fractal_first",1,1,1504761,"fribble","Cylinder_Complex","SimsDiamond_Complex","Cylinder","SimsDiamond","complex",5,"stimuli/images//Cylinder_Complex.png","stimuli/images//SimsDiamond_Complex.png","right","left","stimuli/images//SimsDiamond_Complex.png","stimuli/images//Cylinder_Complex.png","stimuli/images//Cylinder_Complex.png","stimuli/images//SimsDiamond_Complex.png",5,5,10
30,15,476,3,"set_1","inverse","base_rev","rev",2,2,"fractal_first",1,1,1504761,"fribble","Bowtie_Complex","Pyramid_Complex","Bowtie","Pyramid","complex",10,"stimuli/images//Bowtie_Complex.png","stimuli/images//Pyramid_Complex.png","right","left","stimuli/images//Pyramid_Complex.png","stimuli/images//Bowtie_Complex.png","stimuli/images//Bowtie_Complex.png","stimuli/images//Pyramid_Complex.png",5,5,20
30,15,476,4,"set_1","inverse","base_rev","rev",2,2,"fractal_first",1,1,1504761,"fribble","Arrow_Simple","Pacman_Simple","Arrow","Pacman","simple",5,"stimuli/images//Arrow_Simple.png","stimuli/images//Pacman_Simple.png","left","right","stimuli/images//Arrow_Simple.png","stimuli/images//Pacman_Simple.png","stimuli/images//Pacman_Simple.png","stimuli/images//Arrow_Simple.png",5,5,10
30,15,476,5,"set_1","inverse","base_rev","rev",2,2,"fractal_first",1,1,1504761,"fribble","Pumpkin_Simple","Crinkle_Simple","Pumpkin","Crinkle","simple",10,"stimuli/images//Pumpkin_Simple.png","stimuli/images//Crinkle_Simple.png","left","right","stimuli/images//Pumpkin_Simple.png","stimuli/images//Crinkle_Simple.png","stimuli/images//Crinkle_Simple.png","stimuli/images//Pumpkin_Simple.png",5,5,20
30,15,476,6,"set_1","inverse","base_rev","rev",2,2,"fractal_first",1,1,1504761,"fribble","Gumdrop_Simple","Bowl_Simple","Gumdrop","Bowl","simple",15,"stimuli/images//Gumdrop_Simple.png","stimuli/images//Bowl_Simple.png","left","right","stimuli/images//Gumdrop_Simple.png","stimuli/images//Bowl_Simple.png","stimuli/images//Bowl_Simple.png","stimuli/images//Gumdrop_Simple.png",5,5,30
30,15,476,7,"set_1","inverse","base_rev","rev",2,2,"fractal_first",1,1,1504761,"fractal","fractal_simple_pair1_b_bright","fractal_simple_pair1_a_bright","pair1_b","pair1_a","simple",10,"stimuli/images//fractal_simple_pair1_b_bright.png","stimuli/images//fractal_simple_pair1_a_bright.png","right","left","stimuli/images//fractal_simple_pair1_a_bright.png","stimuli/images//fractal_simple_pair1_b_bright.png","stimuli/images//fractal_simple_pair1_b_bright.png","stimuli/images//fractal_simple_pair1_a_bright.png",5,5,20
30,15,476,8,"set_1","inverse","base_rev","rev",2,2,"fractal_first",1,1,1504761,"fractal","fractal_complex_pair2_b_bright","fractal_complex_pair2_a_bright","pair2_b","pair2_a","complex",5,"stimuli/images//fractal_complex_pair2_b_bright.png","stimuli/images//fractal_complex_pair2_a_bright.png","right","left","stimuli/images//fractal_complex_pair2_a_bright.png","stimuli/images//fractal_complex_pair2_b_bright.png","stimuli/images//fractal_complex_pair2_b_bright.png","stimuli/images//fractal_complex_pair2_a_bright.png",5,5,10
30,15,476,9,"set_1","inverse","base_rev","rev",2,2,"fractal_first",1,1,1504761,"fractal","fractal_simple_pair3_b_bright","fractal_simple_pair3_a_bright","pair3_b","pair3_a","simple",15,"stimuli/images//fractal_simple_pair3_b_bright.png","stimuli/images//fractal_simple_pair3_a_bright.png","right","left","stimuli/images//fractal_simple_pair3_a_bright.png","stimuli/images//fractal_simple_pair3_b_bright.png","stimuli/images//fractal_simple_pair3_b_bright.png","stimuli/images//fractal_simple_pair3_a_bright.png",5,5,30
30,15,476,10,"set_1","inverse","base_rev","rev",2,2,"fractal_first",1,1,1504761,"fractal","fractal_complex_pair4_b_bright","fractal_complex_pair4_a_bright","pair4_b","pair4_a","complex",15,"stimuli/images//fractal_complex_pair4_b_bright.png","stimuli/images//fractal_complex_pair4_a_bright.png","left","right","stimuli/images//fractal_complex_pair4_b_bright.png","stimuli/images//fractal_complex_pair4_a_bright.png","stimuli/images//fractal_complex_pair4_a_bright.png","stimuli/images//fractal_complex_pair4_b_bright.png",5,5,30
